p_lo,p_hi,theta_lo,theta_hi,threshold,n_label,eff_K,C_pi,C_p,n_accepted
0.5,1.4,25.0,35.0,0.61,239055,0.9354465055253927,0.05687529057539463,0.00624821163800952,192215
0.5,1.4,25.0,35.0,0.62,239055,0.934452868098749,0.05657689813608828,0.0062018574302421334,191878
0.5,1.4,25.0,35.0,0.63,239055,0.9331298480997371,0.056034387009352024,0.006183542584971485,191476
0.5,1.4,25.0,35.0,0.64,239055,0.932015437063225,0.0556776149289429,0.006136381470534383,191155
0.5,1.4,25.0,35.0,0.65,239055,0.9304838081017134,0.054995539696699375,0.006095034278011193,190647
0.5,1.4,25.0,35.0,0.66,239055,0.9291717675217804,0.05459917780061665,0.0060754810193774204,190273
0.5,1.4,25.0,35.0,0.67,239055,0.9277609121701371,0.0542597483995165,0.006019749835418038,189875
0.5,1.4,25.0,35.0,0.68,239055,0.9265257275237567,0.053787373366448205,0.005973299562028389,189510
0.5,1.4,25.0,35.0,0.6900000000000001,239055,0.9242035803885617,0.052728121852545815,0.005933334746032083,188764
0.5,1.4,25.0,35.0,0.7000000000000001,239055,0.9224853013027081,0.052238848060642634,0.005885102405031019,188272
0.5,1.4,25.0,35.0,0.7100000000000001,239055,0.9198776892714606,0.05150484255333601,0.005822788859917137,187539
0.5,1.4,25.0,35.0,0.72,239055,0.917643377488897,0.050956101105988694,0.005760991083034229,186947
0.5,1.4,25.0,35.0,0.73,239055,0.9145087533418607,0.05033748346787066,0.0056724178681162845,186164
0.5,1.4,25.0,35.0,0.74,239055,0.9111270922655482,0.04972116298510197,0.005554326058911482,185261
0.5,1.4,25.0,35.0,0.75,239055,0.9076411267079859,0.04888599978139939,0.005469521525388781,184294
0.5,1.4,25.0,35.0,0.76,239055,0.9039630213165422,0.04817919075144508,0.005436975798095695,183374
0.5,1.4,25.0,35.0,0.77,239055,0.8988575914448367,0.046805414059088925,0.0053462419710215,181997
0.5,1.4,25.0,35.0,0.78,239055,0.8952343831487876,0.04601029601029601,0.005251793396325402,181081
0.5,1.4,25.0,35.0,0.79,239055,0.891358648213923,0.045359939794454504,0.00516313852200996,180123
0.5,1.4,25.0,35.0,0.8,239055,0.8864892758524147,0.0445700085791202,0.0050927142322076445,178883
0.5,1.4,25.0,35.0,0.81,239055,0.8819767346109717,0.043753087595455056,0.004986268065373014,177688
0.5,1.4,25.0,35.0,0.8200000000000001,239055,0.8757129760264385,0.042738581741588205,0.004842628758288673,176144
0.5,1.4,25.0,35.0,0.8300000000000001,239055,0.8681975636669064,0.04171842336474081,0.004709378029403498,174333
0.5,1.4,25.0,35.0,0.8400000000000001,239055,0.8594030489846782,0.040601079835512005,0.004593629315601498,172195
0.5,1.4,25.0,35.0,0.85,239055,0.8486102800300837,0.03928453788928733,0.00443886393378842,169638
0.5,1.4,25.0,35.0,0.86,239055,0.8376967374656207,0.037747509143649896,0.004222694738103082,166955
0.5,1.4,25.0,35.0,0.87,239055,0.8227372789705697,0.03647246402900824,0.003928516877959371,163675
0.5,1.4,25.0,35.0,0.88,239055,0.8016018972436169,0.03496156871038735,0.0036821997687628816,159144
0.5,1.4,25.0,35.0,0.89,239055,0.7736208477209471,0.03294606891156509,0.0032392048274600977,153124
0.5,1.4,25.0,35.0,0.9,239055,0.7338369226884206,0.030813848105854632,0.002727147196906932,144840
0.5,1.4,25.0,35.0,0.91,239055,0.6778363956763047,0.028092850452209096,0.0021911229505121375,133265
0.5,1.4,25.0,35.0,0.92,239055,0.5859880653714612,0.025195886833117204,0.0016186299081035922,114912
0.5,1.4,25.0,35.0,0.93,239055,0.38287979183021426,0.022741284609348728,0.0016303699481727927,75443
0.5,1.4,25.0,35.0,0.9400000000000001,239055,0.08656174001833564,0.006615006615006615,0.0022895704042899317,16597
0.5,1.4,25.0,35.0,0.9500000000000001,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.9600000000000001,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.97,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.98,239055,0.0,,,0
0.5,1.4,25.0,35.0,0.99,239055,0.0,,,0
1.4,2.3,5.0,15.0,0.01,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.02,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.03,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.04,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.05,516490,1.0,0.34283916435942613,0.012325298443639941,536701
1.4,2.3,5.0,15.0,0.060000000000000005,516490,0.9995079798595827,0.31849182290630845,0.012234845629072885,517293
1.4,2.3,5.0,15.0,0.06999999999999999,516490,0.9981703921724604,0.2974710317427403,0.012270379304359277,501207
1.4,2.3,5.0,15.0,0.08,516490,0.9963820315423211,0.28300418720517306,0.01227616780902377,489485
1.4,2.3,5.0,15.0,0.09,516490,0.9943756500116376,0.2694885025626818,0.011568228105906313,478725
1.4,2.3,5.0,15.0,0.09999999999999999,516490,0.9894966958048654,0.2452407866438641,0.01080462664663639,460636
1.4,2.3,5.0,15.0,0.11,516490,0.9865121664501189,0.23179158923532245,0.010569141742234441,451030
1.4,2.3,5.0,15.0,0.12,516490,0.9842789253337341,0.2220398107267274,0.010447273914462945,444135
1.4,2.3,5.0,15.0,0.13,516490,0.9822254041488788,0.21412845161259905,0.010319503314051716,438587
1.4,2.3,5.0,15.0,0.14,516490,0.9802219688465811,0.2080267558528428,0.010249701146354215,434159
1.4,2.3,5.0,15.0,0.15000000000000002,516490,0.9784689629570705,0.20286633911705618,0.01011776568137518,430431
1.4,2.3,5.0,15.0,0.16,516490,0.9767218495243314,0.19835374228618963,0.009927626665043281,427091
1.4,2.3,5.0,15.0,0.17,516490,0.9750395531160785,0.19428896966273806,0.009733943591230962,424083
1.4,2.3,5.0,15.0,0.18000000000000002,516490,0.973427966189083,0.19029227096944953,0.009439809636442652,421089
1.4,2.3,5.0,15.0,0.19,516490,0.9719018198852739,0.18668238009063162,0.008919649047311674,418290
1.4,2.3,5.0,15.0,0.2,516490,0.9703697811246932,0.18335569005402805,0.008199206792322057,415528
1.4,2.3,5.0,15.0,0.21000000000000002,516490,0.9688406885924983,0.18019500350268372,0.0075361308070828,412944
1.4,2.3,5.0,15.0,0.22,516490,0.9673351658873892,0.17725801116601683,0.007070227352987737,410595
1.4,2.3,5.0,15.0,0.23,516490,0.9658591054661375,0.17449625559646056,0.0065680882014409634,408338
1.4,2.3,5.0,15.0,0.24000000000000002,516490,0.9645244640074009,0.17172212959425578,0.006159587982156397,406196
1.4,2.3,5.0,15.0,0.25,516490,0.963071973413235,0.1692386282193995,0.0057476810098895745,404163
1.4,2.3,5.0,15.0,0.26,516490,0.961643052646155,0.1667845190474124,0.00537047580923871,402199
1.4,2.3,5.0,15.0,0.27,516490,0.9601964545087606,0.1644181562727543,0.005036650627332824,400266
1.4,2.3,5.0,15.0,0.28,516490,0.9584640722179502,0.16177796787475587,0.004680422368549974,398041
1.4,2.3,5.0,15.0,0.29000000000000004,516490,0.9567081201000539,0.1589491623758068,0.004343637885219748,395521
1.4,2.3,5.0,15.0,0.3,516490,0.9549551142105434,0.15608149449977218,0.004030831791658926,392971
1.4,2.3,5.0,15.0,0.31,516490,0.9536528812640498,0.154071712314447,0.00380957734387376,391382
1.4,2.3,5.0,15.0,0.32,516490,0.9521709283860267,0.15223795246301994,0.0036426695123953374,389824
1.4,2.3,5.0,15.0,0.33,516490,0.950759684989261,0.15044583270808817,0.0035124945922004078,388328
1.4,2.3,5.0,15.0,0.34,516490,0.9493513878208811,0.14873707820049825,0.00338615038643472,386870
1.4,2.3,5.0,15.0,0.35000000000000003,516490,0.9479195208254153,0.14691314815404033,0.0032928794401326494,385377
1.4,2.3,5.0,15.0,0.36000000000000004,516490,0.9464964925151068,0.1450837733117602,0.0031781178769130576,383875
1.4,2.3,5.0,15.0,0.37,516490,0.9448495508474826,0.14339364606204358,0.0030990762921971273,382372
1.4,2.3,5.0,15.0,0.38,516490,0.9430376203902574,0.14159477152228192,0.0030020801815431163,380736
1.4,2.3,5.0,15.0,0.39,516490,0.9414554957471193,0.13985620573723495,0.002916374413956407,379238
1.4,2.3,5.0,15.0,0.4,516490,0.9397614144253235,0.13819339185505203,0.0028564318692024227,377744
1.4,2.3,5.0,15.0,0.41000000000000003,516490,0.9381409888131709,0.1366352687262414,0.002803360844356343,376334
1.4,2.3,5.0,15.0,0.42000000000000004,516490,0.936555917941647,0.13505225608611302,0.0027206529567096105,374910
1.4,2.3,5.0,15.0,0.43,516490,0.9350120942675234,0.1335262719615579,0.0026559073859392193,373507
1.4,2.3,5.0,15.0,0.44,516490,0.9333415827728134,0.13179841209373963,0.002588647048861721,372009
1.4,2.3,5.0,15.0,0.45,516490,0.9315620608278312,0.13022380669439493,0.002531467927542803,370536
1.4,2.3,5.0,15.0,0.46,516490,0.9297707539693062,0.12871341800110436,0.0024411456315414437,369089
1.4,2.3,5.0,15.0,0.47000000000000003,516490,0.9281532745855393,0.12723399186052634,0.002379301437098068,367755
1.4,2.3,5.0,15.0,0.48000000000000004,516490,0.9265269565166152,0.1258425966849293,0.002333095021093362,366466
1.4,2.3,5.0,15.0,0.49,516490,0.9247356496580902,0.12443441438526213,0.0022597972482517386,365077
1.4,2.3,5.0,15.0,0.5,516490,0.9229620201698795,0.12285697485909164,0.002210959649986388,363643
1.4,2.3,5.0,15.0,0.51,516490,0.9210675953178539,0.12141012345887187,0.002161562287777649,362238
1.4,2.3,5.0,15.0,0.52,516490,0.9192910196012575,0.12002086976140787,0.0021031863689138525,360881
1.4,2.3,5.0,15.0,0.53,516490,0.9174437344034034,0.11854005259388631,0.0020751793527999623,359487
1.4,2.3,5.0,15.0,0.54,516490,0.9156170728042496,0.11713119341376733,0.0020439562280630723,358129
1.4,2.3,5.0,15.0,0.55,516490,0.9138787980566677,0.1157602467545055,0.0019869127187635742,356835
1.4,2.3,5.0,15.0,0.56,516490,0.9120432977723567,0.11442605317511628,0.0019323426912723927,355527
1.4,2.3,5.0,15.0,0.5700000000000001,516490,0.910237259771903,0.11307662937540729,0.0018969868396537999,354246
1.4,2.3,5.0,15.0,0.5800000000000001,516490,0.9083310500063344,0.11163393796193577,0.0018476797732908253,352875
1.4,2.3,5.0,15.0,0.59,516490,0.9064160015556086,0.11015309324717922,0.0018008329919431928,351504
1.4,2.3,5.0,15.0,0.6,516490,0.904553985215826,0.10888816005247622,0.0017560089770605265,350226
1.4,2.3,5.0,15.0,0.61,516490,0.9024857328890421,0.10762073174639705,0.0016969120214177815,348869
1.4,2.3,5.0,15.0,0.62,516490,0.9005677382099305,0.10641942754574343,0.0016800292279057457,347613
1.4,2.3,5.0,15.0,0.63,516490,0.8984877009696037,0.10509542925558138,0.0016317359649046807,346257
1.4,2.3,5.0,15.0,0.64,516490,0.8963546316183338,0.10367705764681273,0.0015920565368565437,344837
1.4,2.3,5.0,15.0,0.65,516490,0.8942392396373782,0.10231194896380796,0.0015518591738751932,343459
1.4,2.3,5.0,15.0,0.66,516490,0.8919883211506789,0.10085116745962448,0.0015321951034085494,341993
1.4,2.3,5.0,15.0,0.67,516490,0.8897639187194513,0.09929226079876406,0.0014977225806641079,340517
1.4,2.3,5.0,15.0,0.68,516490,0.887303818017365,0.09769755074526253,0.0014722413177592427,338939
1.4,2.3,5.0,15.0,0.6900000000000001,516490,0.8848289861733502,0.09620396395962612,0.0014404822948127817,337387
1.4,2.3,5.0,15.0,0.7000000000000001,516490,0.8821714881694199,0.09459978410022105,0.0014148273910582908,335730
1.4,2.3,5.0,15.0,0.7100000000000001,516490,0.8793313240055742,0.0929728645537345,0.0013802643161254394,333994
1.4,2.3,5.0,15.0,0.72,516490,0.8764263428172425,0.09141610976041832,0.0013512903468512528,332275
1.4,2.3,5.0,15.0,0.73,516490,0.8732414699322663,0.08965735416973807,0.0013136984850090053,330365
1.4,2.3,5.0,15.0,0.74,516490,0.8698739308873745,0.0877998442848845,0.0012972656928038296,328383
1.4,2.3,5.0,15.0,0.75,516490,0.8665623701818117,0.08600603474796692,0.0012712279755924228,326456
1.4,2.3,5.0,15.0,0.76,516490,0.862920831897047,0.08411197418289616,0.0012424466642002713,324360
1.4,2.3,5.0,15.0,0.77,516490,0.8591467133349243,0.08214486932928768,0.0011918544199486633,322187
1.4,2.3,5.0,15.0,0.78,516490,0.8549483378852561,0.08009218605860219,0.0011349815057421309,319829
1.4,2.3,5.0,15.0,0.79,516490,0.8503640065170572,0.07817210894782564,0.0010871037979310366,317357
1.4,2.3,5.0,15.0,0.8,516490,0.8452729238665123,0.07619388014670131,0.0010580867376929896,314719
1.4,2.3,5.0,15.0,0.81,516490,0.8395749181685066,0.07404013621357457,0.0010262791607602163,311806
1.4,2.3,5.0,15.0,0.8200000000000001,516490,0.8333200753055975,0.07151954830450054,0.0009916166267535573,308587
1.4,2.3,5.0,15.0,0.8300000000000001,516490,0.8264259008829846,0.06890061740689106,0.0009439589902260913,305098
1.4,2.3,5.0,15.0,0.8400000000000001,516490,0.8181469991190777,0.06608529543322023,0.0008934977280578216,301064
1.4,2.3,5.0,15.0,0.85,516490,0.8087779928524499,0.0632394342165879,0.0008595959561909449,296651
1.4,2.3,5.0,15.0,0.86,516490,0.7975027768202535,0.059967911541426756,0.0008441337849105938,291423
1.4,2.3,5.0,15.0,0.87,516490,0.7839795885297437,0.05632354297143749,0.0007921680517923678,285293
1.4,2.3,5.0,15.0,0.88,516490,0.7673186670084292,0.05222150652677853,0.0007592959778904526,277889
1.4,2.3,5.0,15.0,0.89,516490,0.7451306210354814,0.047215409711312786,0.0007265762979633508,268382
1.4,2.3,5.0,15.0,0.9,516490,0.7148286620882277,0.041405740700499793,0.0006801019371179312,255844
1.4,2.3,5.0,15.0,0.91,516490,0.6726003706355309,0.03395862337453505,0.0006323627333146277,238787
1.4,2.3,5.0,15.0,0.92,516490,0.6132161912927167,0.025849601467759373,0.0005932957579353308,215744
1.4,2.3,5.0,15.0,0.93,516490,0.5352177410088476,0.017868052139030206,0.0005195500803427959,186700
1.4,2.3,5.0,15.0,0.9400000000000001,516490,0.37808948874098824,0.009218368796516475,0.0004667641004843634,130687
1.4,2.3,5.0,15.0,0.9500000000000001,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.9600000000000001,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.97,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.98,516490,0.0,,,0
1.4,2.3,5.0,15.0,0.99,516490,0.0,,,0
1.4,2.3,15.0,25.0,0.01,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.02,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.03,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.04,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.05,581782,1.0,0.3503546001766985,0.011711423893953264,604111
1.4,2.3,15.0,25.0,0.060000000000000005,581782,0.9996586868173737,0.3296161052676404,0.011779313360135811,585518
1.4,2.3,15.0,25.0,0.06999999999999999,581782,0.9983225383117433,0.30811011031569063,0.011858635048344978,566760
1.4,2.3,15.0,25.0,0.08,581782,0.9965736389806112,0.2927226807124281,0.011902393500616733,552914
1.4,2.3,15.0,25.0,0.09,581782,0.9941050715434764,0.27760388227060534,0.011071958456973294,539200
1.4,2.3,15.0,25.0,0.09999999999999999,581782,0.9894827914655829,0.25426233234826096,0.01030497091618354,519361
1.4,2.3,15.0,25.0,0.11,581782,0.986495639657946,0.24171340945051636,0.010094104241566964,509010
1.4,2.3,15.0,25.0,0.12,581782,0.9837280924561849,0.2319298948712281,0.009931527359112052,500930
1.4,2.3,15.0,25.0,0.13,581782,0.9815135255270511,0.22374720648179924,0.009794600630317545,494354
1.4,2.3,15.0,25.0,0.14,581782,0.9796455634577936,0.21728588189284317,0.00971983172732959,489206
1.4,2.3,15.0,25.0,0.15000000000000002,581782,0.9778834349335366,0.21186784035756628,0.009656256251714387,484867
1.4,2.3,15.0,25.0,0.16,581782,0.9761133688934045,0.20728332244645375,0.009537390812673838,481054
1.4,2.3,15.0,25.0,0.17,581782,0.9745629074591482,0.20294035544803202,0.009353761087432324,477455
1.4,2.3,15.0,25.0,0.18000000000000002,581782,0.9728140081280162,0.19893635099981263,0.009055329922464266,473975
1.4,2.3,15.0,25.0,0.19,581782,0.97124767166201,0.1952555184577037,0.008616550745450606,470722
1.4,2.3,15.0,25.0,0.2,581782,0.9696972102277538,0.19177571659808318,0.008143642911523426,467604
1.4,2.3,15.0,25.0,0.21000000000000002,581782,0.9682023114046228,0.1887009557762273,0.007761910703606018,464834
1.4,2.3,15.0,25.0,0.22,581782,0.9666730166793667,0.18577270650635705,0.00745982877875593,462209
1.4,2.3,15.0,25.0,0.23,581782,0.9651410761154856,0.18281060979434563,0.007143836346742624,459557
1.4,2.3,15.0,25.0,0.24000000000000002,581782,0.9637599483532301,0.1800509183078554,0.006805429468318987,457135
1.4,2.3,15.0,25.0,0.25,581782,0.9623629455592244,0.1774920457603394,0.006483313547025458,454860
1.4,2.3,15.0,25.0,0.26,581782,0.961010922021844,0.17510901162790699,0.006180816495136859,452691
1.4,2.3,15.0,25.0,0.27,581782,0.9597223986114639,0.1728241907346385,0.005878436855069569,450630
1.4,2.3,15.0,25.0,0.28,581782,0.9581163745660825,0.17014157839978367,0.005598734315622232,448137
1.4,2.3,15.0,25.0,0.29000000000000004,581782,0.9562245999492,0.16681382776388137,0.0052742758264230655,444990
1.4,2.3,15.0,25.0,0.3,581782,0.9542666793666921,0.16356404874824615,0.004993119182993518,441808
1.4,2.3,15.0,25.0,0.31,581782,0.9528352806705613,0.16156174334140436,0.004787125224467529,439930
1.4,2.3,15.0,25.0,0.32,581782,0.9515388197443062,0.15968774168826042,0.004588987798449648,438223
1.4,2.3,15.0,25.0,0.33,581782,0.9502635255270511,0.15790386869871043,0.0044524760026659884,436611
1.4,2.3,15.0,25.0,0.34,581782,0.9488771060875455,0.15600782263055957,0.004311544130666231,434879
1.4,2.3,15.0,25.0,0.35000000000000003,581782,0.9475250825501651,0.1542347423162489,0.004189537927436741,433222
1.4,2.3,15.0,25.0,0.36000000000000004,581782,0.9460487045974092,0.15239375320020482,0.004035061696348281,431468
1.4,2.3,15.0,25.0,0.37,581782,0.9445511599356532,0.1505074420873538,0.003916859251398131,429681
1.4,2.3,15.0,25.0,0.38,581782,0.9430483235966471,0.14865213465755192,0.0037810275608399584,427926
1.4,2.3,15.0,25.0,0.39,581782,0.9413787994242655,0.14684992734475036,0.0036399479001654523,426105
1.4,2.3,15.0,25.0,0.4,581782,0.9396934002201338,0.14509334771180157,0.003513700131262976,424339
1.4,2.3,15.0,25.0,0.41000000000000003,581782,0.9381455846245026,0.14326790184309973,0.0033886352933938176,422589
1.4,2.3,15.0,25.0,0.42000000000000004,581782,0.9364734146134959,0.14154464820604365,0.003271918527565379,420854
1.4,2.3,15.0,25.0,0.43,581782,0.9349335365337398,0.1397577221205157,0.0031847665578041092,419183
1.4,2.3,15.0,25.0,0.44,581782,0.933245491490983,0.13787726210611734,0.003073885866114661,417387
1.4,2.3,15.0,25.0,0.45,581782,0.9315230505461011,0.13607508741794982,0.0029595622735213017,415602
1.4,2.3,15.0,25.0,0.46,581782,0.9298244221488443,0.13437721683613146,0.0028195284356811686,413899
1.4,2.3,15.0,25.0,0.47000000000000003,581782,0.9280596477859623,0.13283971371710404,0.0027191841962275866,412256
1.4,2.3,15.0,25.0,0.48000000000000004,581782,0.9262975192617052,0.13121076010621138,0.0026474291684831716,410587
1.4,2.3,15.0,25.0,0.49,581782,0.9244454322241977,0.1295478779061077,0.0025752521448206373,408892
1.4,2.3,15.0,25.0,0.5,581782,0.9226039285411904,0.1278422662594763,0.002487727130960538,407199
1.4,2.3,15.0,25.0,0.51,581782,0.9206671746676827,0.12612132962319306,0.0024096860995395206,405447
1.4,2.3,15.0,25.0,0.52,581782,0.9188071501143003,0.12454495951274114,0.002352486702259378,403828
1.4,2.3,15.0,25.0,0.53,581782,0.9169815214630429,0.12296129464907064,0.0022748914143360423,402217
1.4,2.3,15.0,25.0,0.54,581782,0.9150606426212853,0.12139002926591334,0.0022142892805432123,400580
1.4,2.3,15.0,25.0,0.55,581782,0.9131847430361527,0.1199000407996736,0.002170328155622052,399018
1.4,2.3,15.0,25.0,0.56,581782,0.9113591143848955,0.11836373223033883,0.002118494811952135,397452
1.4,2.3,15.0,25.0,0.5700000000000001,581782,0.9094382355431377,0.11685388639376779,0.002079002079002079,395863
1.4,2.3,15.0,25.0,0.5800000000000001,581782,0.9074617940902548,0.1152291400637181,0.002039537603340377,394207
1.4,2.3,15.0,25.0,0.59,581782,0.905241935483871,0.11370559953578978,0.001982110055514368,392511
1.4,2.3,15.0,25.0,0.6,581782,0.9031993480653628,0.11222130621012855,0.0019416283585182229,390909
1.4,2.3,15.0,25.0,0.61,581782,0.9010191770383541,0.11066831366424754,0.0018832536868609014,389220
1.4,2.3,15.0,25.0,0.62,581782,0.8988178393023453,0.10915131918821608,0.0018320074931686763,387553
1.4,2.3,15.0,25.0,0.63,581782,0.8966217932435865,0.10764693490625658,0.001800980044104576,385901
1.4,2.3,15.0,25.0,0.64,581782,0.8943648928964525,0.10606793869914184,0.0017751078859558254,384202
1.4,2.3,15.0,25.0,0.65,581782,0.8920947633561934,0.10442436975905951,0.0017439686660862153,382461
1.4,2.3,15.0,25.0,0.66,581782,0.889771717043434,0.10283403185918145,0.0016915407204282434,380718
1.4,2.3,15.0,25.0,0.67,581782,0.8873110871221742,0.10110645916983398,0.0016679906782546272,378899
1.4,2.3,15.0,25.0,0.68,581782,0.8847816653966641,0.09950775262684526,0.0016335839399604863,377085
1.4,2.3,15.0,25.0,0.6900000000000001,581782,0.8820749724832783,0.09781423278948494,0.0015994156801381896,375137
1.4,2.3,15.0,25.0,0.7000000000000001,581782,0.8794079671492676,0.0959720828267498,0.0015595273185240763,373190
1.4,2.3,15.0,25.0,0.7100000000000001,581782,0.8764552112437558,0.09406954643037836,0.0015305435046212713,371110
1.4,2.3,15.0,25.0,0.72,581782,0.8734336635339938,0.09230739619507984,0.0015038368160929507,369056
1.4,2.3,15.0,25.0,0.73,581782,0.8701501778003556,0.0901684243141855,0.001461517906321065,366742
1.4,2.3,15.0,25.0,0.74,581782,0.8666073998814664,0.08783655827735633,0.0014276183756448304,364243
1.4,2.3,15.0,25.0,0.75,581782,0.8629640800948268,0.08589261391344316,0.0014037647422931105,361884
1.4,2.3,15.0,25.0,0.76,581782,0.8590482389298112,0.08378013816145928,0.0013552133974114589,359353
1.4,2.3,15.0,25.0,0.77,581782,0.8547566886800441,0.08158780518313831,0.0013038431126240052,356638
1.4,2.3,15.0,25.0,0.78,581782,0.8500788459910253,0.07915840278812752,0.0012412279957702116,353682
1.4,2.3,15.0,25.0,0.79,581782,0.8450305858945051,0.07690684701869996,0.0011806510121088025,350654
1.4,2.3,15.0,25.0,0.8,581782,0.8397283252899839,0.07458660998317573,0.001122347375146049,347486
1.4,2.3,15.0,25.0,0.81,581782,0.8338386885107103,0.07239777717602458,0.00108666281201605,344173
1.4,2.3,15.0,25.0,0.8200000000000001,581782,0.8271261959190586,0.06973685385167044,0.0010224768620537682,340350
1.4,2.3,15.0,25.0,0.8300000000000001,581782,0.8192839302345272,0.06673176789002716,0.0009703796089310644,335951
1.4,2.3,15.0,25.0,0.8400000000000001,581782,0.8103965582931166,0.06350497307841657,0.0009483568358708423,331099
1.4,2.3,15.0,25.0,0.85,581782,0.8003106214545762,0.06046082548517755,0.0009268181901880029,325846
1.4,2.3,15.0,25.0,0.86,581782,0.7880259927186521,0.0569766742340049,0.0008761663965153611,319574
1.4,2.3,15.0,25.0,0.87,581782,0.7734580052493438,0.05297974627774682,0.0008229609301700039,312287
1.4,2.3,15.0,25.0,0.88,581782,0.7553234273135213,0.04866068155612874,0.0007972747698775096,303534
1.4,2.3,15.0,25.0,0.89,581782,0.7304128566590466,0.043301820097312135,0.0007611106730343974,291679
1.4,2.3,15.0,25.0,0.9,581782,0.6973372280077893,0.037037307679660354,0.0007267704634698408,276566
1.4,2.3,15.0,25.0,0.91,581782,0.6518102827872322,0.029984092484092485,0.0006859967025385776,256561
1.4,2.3,15.0,25.0,0.92,581782,0.591019494538989,0.022219012225709444,0.0006501556039078686,230714
1.4,2.3,15.0,25.0,0.93,581782,0.5132265472864279,0.015615167569981528,0.0006383000110571656,198966
1.4,2.3,15.0,25.0,0.9400000000000001,581782,0.36183959867919735,0.00777049822606273,0.0005389983255118687,139147
1.4,2.3,15.0,25.0,0.9500000000000001,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.9600000000000001,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.97,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.98,581782,0.0,,,0
1.4,2.3,15.0,25.0,0.99,581782,0.0,,,0
1.4,2.3,25.0,35.0,0.01,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.02,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.03,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.04,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.05,201478,1.0,0.28518250131528006,0.010461324942726504,210394
1.4,2.3,25.0,35.0,0.060000000000000005,201478,0.999770865157617,0.2702905418075116,0.010595512431776834,206125
1.4,2.3,25.0,35.0,0.06999999999999999,201478,0.9987085127065686,0.25530945502366087,0.010589850195989039,201797
1.4,2.3,25.0,35.0,0.08,201478,0.9970351340091654,0.2441518928706784,0.010459533607681756,198288
1.4,2.3,25.0,35.0,0.09,201478,0.9948479377864186,0.23361486576840168,0.00961183184169472,194864
1.4,2.3,25.0,35.0,0.09999999999999999,201478,0.9908554367448965,0.21667938323718142,0.008091649016801263,189331
1.4,2.3,25.0,35.0,0.11,201478,0.9874739619497293,0.20638835720782808,0.00736318407960199,185925
1.4,2.3,25.0,35.0,0.12,201478,0.984884043882794,0.198060777385159,0.0068744271310724105,183288
1.4,2.3,25.0,35.0,0.13,201478,0.982363560616581,0.19144120975208312,0.006552182864965417,181161
1.4,2.3,25.0,35.0,0.14,201478,0.9802874600749896,0.1864454637654435,0.006337714413009579,179560
1.4,2.3,25.0,35.0,0.15000000000000002,201478,0.9782877378141924,0.18151610036075497,0.006172631484352183,178044
1.4,2.3,25.0,35.0,0.16,201478,0.976308845993612,0.17688381023743735,0.005984667474436354,176618
1.4,2.3,25.0,35.0,0.17,201478,0.9743924454936814,0.17220957257293867,0.005883561409315544,175234
1.4,2.3,25.0,35.0,0.18000000000000002,201478,0.9722746840716567,0.16761084988378522,0.005741043282174003,173836
1.4,2.3,25.0,35.0,0.19,201478,0.9704624357728093,0.16396894328201078,0.005610755975541968,172704
1.4,2.3,25.0,35.0,0.2,201478,0.9687057353145396,0.1604604700983283,0.005459895696763103,171615
1.4,2.3,25.0,35.0,0.21000000000000002,201478,0.9669282044160533,0.1572542089783469,0.005287190579187695,170601
1.4,2.3,25.0,35.0,0.22,201478,0.9651576169976392,0.1545610471127763,0.005097861255665108,169679
1.4,2.3,25.0,35.0,0.23,201478,0.9632759338980698,0.15155981481594735,0.004920092948261962,168696
1.4,2.3,25.0,35.0,0.24000000000000002,201478,0.9616650465213165,0.1489187810708338,0.004795891618807045,167852
1.4,2.3,25.0,35.0,0.25,201478,0.9599847243438411,0.14669341151056936,0.004674323539797585,167083
1.4,2.3,25.0,35.0,0.26,201478,0.9582210804054992,0.14453350194335446,0.004521948286229705,166300
